id,name,text,Fecha muerte,Fecha beatificación / canonización,source,,
254,"Estaciones, continentes y países","Las pinturas de las cuatro estaciones tenían un significado relacionado con lo efímero, a veces elaboradas como bodegones, y también se acercaban a la idea del vanitas. Los cuatro continentes había sido esbozada por Cesare Ripa a finales del siglo XVI y simbolizaba las cuatro partes del mundo, lo que también tenía una intencionalidad mística. ",,,https://losingeniosdelpincel.uniandes.edu.co/el-contenido-religioso-de-lo-secular/,,
255,Eucaristía e iglesia docente,"Tratamiento de los temas religiosos esenciales: artículo de la fe, mandamientos, sacramentos y la eucaristía. La función de estas pinturas no era general una acción devocional, sino que buscaba la enseñanza y la evangelización religiosa.",,,https://losingeniosdelpincel.uniandes.edu.co/los-sacramentos-credos-y-alabados/ ,,
256,Evangelistas,"Son los autores de los cuatro evangelios canónicos. Los cuatro evangelistas suelen ser representados con formas alegóricas: El hombre o un ángel se asocia a Mateo ya que su evangelio inicia con la genealogía de cristo; El león se identifica con Marcos, porque su Evangelio comienza hablando de Juan el Bautista; El toro se relaciona a Lucas que comienza con el sacrificio de Zacarías a Dios; El águila simboliza la figura de Juan porque su evangelio se considera el más profundo, simbólico, contemplativo y teológico de los cuatro. ",,,https://es.catholic.net/op/articulos/53606/cat/112/los-simbolos-de-los-cuatro-evangelistas.html#modal,,
257,Expulsión del templo,"Escena evangélica, también llamada la “purificación del Templo”. Narra la visita de Jesús al Templo de Jerusalén en vísperas de la Pascua, al ver el templo lleno de comerciantes y cambistas, entra en cólera y los expulsa violentamente. El tema es frecuentemente tratado en la pintura.",,,https://www.cope.es/actualidad/sociedad/todo-tiene-un-porque/noticias/por-que-jesus-vio-obligado-expulsar-los-mercaderes-del-templo-20200127_604197,,
258,Exvotos,"Pinturas elaboradas para conmemorar y agradecer un hecho prodigioso cotidiano por intervención divina y están a medio camino entre el retrato y la pintura de milagros. Se caracteriza la representación del receptor del milagro (suele ser quien encarga la pintura), una cartela que describe el suceso y la representación del santo o la advocación.  Representa temas cercanos a la piedad popular y a la cotidianidad: Los exvotos muestran interiores, casas, calles y vados; pero también presentan contextos, miedos y mentalidades, es decir, ponen de relieve la cultura visual para entender la vida cotidiana.",,,"https://losingeniosdelpincel.uniandes.edu.co/la-historia-moral-el-relato-de-los-hechos-eclesiasticos/ 
https://losingeniosdelpincel.uniandes.edu.co/para-que-se-pinta-para-quien-se-pinta-usos-tecnicas-y-materiales/ ",,
259,"Felipe Benicio, san","Felipe Benizi o Benizzi fue un religioso toscano, presbítero, fraile y superior general de la Orden de los Servitas (Orden de los Siervos de María).",1285,sf - 1671,https://www.es.catholic.net/op/articulos/34622/felipe-benizi-o-benicio-santo.html#modal ,,
261,"Fermín, san","Misionero cristiano y primer obispo de Amiens. La tradición oral también lo reconoce como primer Obispo de Pamplona, Navarra. Es mártir de la persecución romana del siglo III.",303,,https://es.catholic.net/op/articulos/31782/fermn-santo.html#modal ,,
262,"Fernando, san","Fernando III de León y de Castilla, llamado «el Santo». Fue rey de Castilla entre 1217 y 1252 y de León​ entre 1230 y 1252. Durante su reinado, y en desarrollo de la “reconquista”, fueron conquistados los reinos de Jaén, Córdoba, Sevilla y parte del territorio del Reino de Badajoz. ",1252,sf - 1671,https://www.biografiasyvidas.com/biografia/f/fernando_iii.htm ,,
263,Francisco Bolaños,"Fray francisco de Jesús Bolaños, fue un religioso neogranadino de la Orden Mercedaria. Nació en Pasto y posteriormente se trasladó a Quito. Realizó misiones evangelizadoras. Se retiró a vivir a El Tejar, cerca de Pichinca, donde construyó una ermita, y posteriormente fundó la recolección mercedaria y construyó la capilla y el convento.  ",1785,,https://www.mercedarios.ec/francisco-de-jesus-bolanos/ ,,confirmar si es la misma persona
264,"Francisco de Asís, estigmas de ","Representación de una escena milagrosa en la vida de san Francisco de Asís ocurrida durante la fiesta de la exaltación de la Santa Cruz. Mientras se retiraba a rezar recibió de un serafín los estigmas, las mismas heridas sufridas por Cristo en la Cruz.",,,https://www.museodelprado.es/coleccion/obra-de-arte/estigmatizacion-de-san-francisco/9c206b97-9328-4a00-904d-ac710de7f606 ,,
265,"Francisco de Regis, san","Santo Jesuita francés. Fue uno de los más famosos misioneros de la Compañía de Jesús, entre su obra se destaca el trabajar y dar refugio para prostitutas y trabajó con las víctimas de la plaga en Toulouse.",1642,1716 - 1737,https://www.aciprensa.com/recursos/biografia-4765,,
266,"Francisco de Sales, san","Sacerdote católico y fundador de la Orden de la Visitación. Se convirtió en uno de los teólogos más respetados de su tiempo. Ejerció una fuerte influencia dentro de la Iglesia Católica y también fue muy relevante entre los gobernantes civiles, especialmente los duques de Saboya. Fue nombrado “doctor de la Iglesia” en 1877 por Pío IX y patrono de los periodistas y escritores en 1922",1622,1662 - 1665,https://es.catholic.net/op/articulos/32137/francisco-de-sales-santo.html#modal ,,
267,Francisco Niño de Moguer,"Navegante y descubridor español, nacido en Moguer a finales del siglo XV. Participó activamente junto a sus Hermanos en los viajes de Cristóbal Colón.",,,http://www2.ual.es/ideimand/los-hermanos-nino-de-moguer/ ,,
269,"Gloria, corte y trono celestial","Las postrimerías se refieren a las cosas últimas del destino del individuo. Están conformadas por cinco elementos, entre las cuales Gloria, corte y trono es la iconografía del cielo. Frecuente en la pintura religiosa, es uno los escenarios más representados, pero son escasas las pinturas que lo tratan como tema central. Aunque no hay un modelo explícito, aparece como un lugar escalonado donde toman asiento las jerarquías celestiales.",,,,,
270,"Gregorio López, venerable","Ermitaño errante, nacido en España, que partió hacia el Nuevo Mundo en 1562. Se ubicó cerca del pueblo de Santa Fe (México), convirtiéndose en el primer ermitaño del Nuevo Mundo. Aunque López nunca llegó a ser santo, se le otorgó el título de venerable. Autor de  dos obras: Tesoro de medicina y Declaración del Apocalipsis",1596,,http://cdigital.dgb.uanl.mx/la/1080014869/1080014869_14.pdf        https://dbe.rah.es/biografias/12259/gregorio-lopez ,,
271,"Gregorio Nascianceno, san",Arzobispo cristiano de Constantinopla del siglo IV y uno de los tres grandes capadocios. Influyó significativamente en la forma de la teología trinitaria.,390,sf - sf,https://www.biografiasyvidas.com/biografia/g/gregorio_nacianceno.htm ,,
272,"Guillermo, san",Guillermo de Vercelli o San Guillermo Abad. Fue un monje fundador de monasterios y comunidades durante el siglo XII. Su vida se enmarcó en el clima de renovación monástica característico del paso del siglo XI al XII. ,1142,sf - sf,https://www.vaticannews.va/es/santos/06/25/s--gulermo--abad--fundador-de-los-monjes-de-montevirgen.html ,,
273,Santos mercedarios,"Desde la fundación de la orden en el siglo XIII, sus miembros se dedicaron a la redención de cautivos. Los santos de la orden se caracterizaron por esto y por la espiritualidad centrada en el culto a la virgen de las Mercedes.",,,,,
274,"Hipólito, san ","Presbítero y mártir del siglo III. Se reconoce como el primer antipapa elegido, no obstante es considerado santo por reconciliarse con la iglesia. ",236,,https://ec.aciprensa.com/wiki/San_Hip%C3%B3lito_de_Roma  ,,
275,"Historia antigua, Pintura de la ","La historia antigua era un genérico que se refería a la cultura romana y un poco menos a la griega, prácticamente desconocida para aquel entonces. La historia del pasado era aquella que contaban los libros clásicos, además de los hechos, pueblos y civilizaciones que narraba el Antiguo Testamento. Por esta razón, el tópico de historia antigua se nutre principalmente de los relatos de los historiadores clásicos leídos en el barroco.",,,https://losingeniosdelpincel.uniandes.edu.co/otra-ausencia-la-historia-universal/,,
236,Magdalena unge pies de Cristo,"Pasaje evangélico en el cual Jesús fue invitado a la casa del Simón el fariseo. Mientras estaba allí una mujer que tenía fama de pecadora (identificada como Magdalena) se presentó con un frasco de perfume, bañó los pies de Jesús con lágrimas, los secó con sus cabellos y los ungió con su perfume. El fariseo cuestionó a Jesús sobre no saber qué clase de mujer lo tocaba, y quien le explicó sobre el perdón de los pecados, perdonando los de Magdalena.  ",,,"Lucas 7:36-8:3 
https://www.biblegateway.com/passage/?search=Lucas%207%3A36-8%3A3&version=NVI  ",,
277,Historia de los indígenas,"La invisibilidad visual del indígena es una constante de la pintura colonial, la cual relata muy escasamente los acontecimientos de estas comunidades. En los relatos visuales aparecen tres grandes temas: la curiosidad por sus costumbres, el proceso de cristianización y las políticas de intercambio, que llamaríamos hoy “interculturales”.",,,https://losingeniosdelpincel.uniandes.edu.co/la-historia-de-una-ausencia-los-indigenas/,,
278,Historia de venerables,"En 1620 Urbano VIII estructura el proceso de proclamación de los santos, estableciendo tres estados previos: Siervo de Dios, Venerable y Beato. Para ser declarado como venerable debían comprobarse “virtudes heroicas” del sujeto. En una sociedad sacralizada como la colonial española, la proclamación santos se convirtió en algo anhelado, produciendo una especie de competencia entre las diferentes regiones coloniales por hacer santos, aunque por la naturaleza del proceso (que podía tardar siglos) muchos de los sujetos fueron proclamados venerables.",,,https://losingeniosdelpincel.uniandes.edu.co/venerables-y-beatos/ ,,
279,Historia Eclesiástica,"el estudio de la historia de la Iglesia Cristiana desde el final del Nuevo Testamento y el principio del movimiento evangélico.  Se pone énfasis en el sacrificio de los mártires, las controversias doctrinales, el desarrollo del catolicismo, los precursores de la reforma y la Reforma Protestante. Algunas de las historias eclesiásticas tienen una connotación moral, pues al estar vinculadas con la expansión del cristianismo y la evangelización de América colonial, tratan de mostrar una religión triunfante.",,,"https://losingeniosdelpincel.uniandes.edu.co/herramientas/infografia-del-relato-de-la-historia/ 
http://www.seminarioabierto.com/iglesia00.htm ",,
280,Historia medieval,"La pintura con temas medievales es escasas, sus representaciones hablan de un periodo del cual se ignoran situaciones, personajes y procesos, a menos que sean santos de cruzada. Lo poco que se evidencia son algunos reyes castellanos emparentados con situaciones de santidad católica y pocas escenas de musulmanes medievales relacionadas con conquistas o cruzadas. Estas escenas estaban vinculadas a hechos de fe.",,,https://losingeniosdelpincel.uniandes.edu.co/otra-ausencia-la-historia-universal/,,
281,Historia moderna,"Las pinturas de temas vinculados a acontecimientos contemporáneos a la colonia es escasa. Trata algunos hechos significativos de España del siglo XVI, fijando la atención en las acciones de las guerras españolas en Flandes, la batalla de Lepanto o las campañas de Alesandro Farnese.",,,https://losingeniosdelpincel.uniandes.edu.co/otra-ausencia-la-historia-universal/,,
282,Historia norteamericana,"Debido a la temprana independencia de las colonias anglosajonas en el último tercio del siglo XVIII, se despertó una conciencia de historicidad sumada al empuje de su cultura visual. El resultado fue la inmortalización en la memoria de muchos acontecimientos de su independencia, o hechos que constituían la nueva nación. ",,,https://losingeniosdelpincel.uniandes.edu.co/otra-ausencia-la-historia-universal/,,
