id,artwork_id,engraving_id,nombre
53775,2972,15,Escena: simple
53776,2972,4,Género masculino
53777,2972,3,Personaje individual
53778,2972,18,Personajes: profanos
88343,2973,8,Edad: adulto
88344,2973,15,Escena: simple
88345,2973,4,Género masculino
88346,2973,3,Personaje individual
88347,2973,18,Personajes: profanos
81163,2974,8,Edad: adulto
81164,2974,15,Escena: simple
81165,2974,4,Género masculino
81166,2974,3,Personaje individual
81167,2974,17,Personajes: sagrados y profanos
26081,2975,2,Personaje colectivo
26082,2975,8,Edad: adulto
26083,2975,14,Género masculino/femenino
26084,2975,16,Escena: compuesta
26085,2975,17,Personajes: sagrados y profanos
64290,2976,7,Edad: adolescencia-juventud
64291,2976,8,Edad: adulto
64292,2976,9,Edad: anciano
64293,2976,15,Escena: simple
64294,2976,14,Género masculino/femenino
64295,2976,17,Personajes: sagrados y profanos
52871,2977,8,Edad: adulto
52872,2977,15,Escena: simple
52873,2977,14,Género masculino/femenino
52874,2977,2,Personaje colectivo
52875,2977,18,Personajes: profanos
88359,2978,8,Edad: adulto
88360,2978,15,Escena: simple
88361,2978,4,Género masculino
88362,2978,3,Personaje individual
88363,2978,18,Personajes: profanos
73309,2979,8,Edad: adulto
73310,2979,6,Edad: niñez
73311,2979,15,Escena: simple
73312,2979,14,Género masculino/femenino
73313,2979,3,Personaje individual
73314,2979,18,Personajes: profanos
73315,2979,12,Presencia: niños
52696,2980,8,Edad: adulto
52697,2980,15,Escena: simple
52698,2980,4,Género masculino
52699,2980,3,Personaje individual
52700,2980,18,Personajes: profanos
73654,2981,9,Edad: anciano
73655,2981,15,Escena: simple
73656,2981,4,Género masculino
73657,2981,3,Personaje individual
73658,2981,18,Personajes: profanos
73033,2982,8,Edad: adulto
73034,2982,15,Escena: simple
73035,2982,4,Género masculino
73036,2982,3,Personaje individual
73037,2982,18,Personajes: profanos
54727,2983,8,Edad: adulto
54728,2983,15,Escena: simple
54729,2983,4,Género masculino
54730,2983,3,Personaje individual
54731,2983,18,Personajes: profanos
52876,2984,9,Edad: anciano
52877,2984,15,Escena: simple
52878,2984,4,Género masculino
52879,2984,3,Personaje individual
52880,2984,18,Personajes: profanos
31813,2985,3,Personaje individual
31814,2985,4,Género masculino
31815,2985,8,Edad: adulto
31816,2985,15,Escena: simple
31817,2985,18,Personajes: profanos
73659,2986,9,Edad: anciano
73660,2986,15,Escena: simple
73661,2986,4,Género masculino
73662,2986,3,Personaje individual
73663,2986,18,Personajes: profanos
53779,2987,9,Edad: anciano
53780,2987,15,Escena: simple
53781,2987,4,Género masculino
53782,2987,3,Personaje individual
53783,2987,18,Personajes: profanos
54732,2988,8,Edad: adulto
54733,2988,15,Escena: simple
54734,2988,4,Género masculino
54735,2988,18,Personajes: profanos
54736,2988,19,Personajes: sagrados
73664,2989,8,Edad: adulto
73665,2989,15,Escena: simple
73666,2989,4,Género masculino
73667,2989,3,Personaje individual
73668,2989,18,Personajes: profanos
53784,2991,8,Edad: adulto
53785,2991,15,Escena: simple
53786,2991,4,Género masculino
53787,2991,3,Personaje individual
53788,2991,18,Personajes: profanos
52886,2992,8,Edad: adulto
52887,2992,15,Escena: simple
52888,2992,4,Género masculino
52889,2992,3,Personaje individual
52890,2992,18,Personajes: profanos
88364,2993,8,Edad: adulto
88365,2993,15,Escena: simple
88366,2993,4,Género masculino
88367,2993,3,Personaje individual
88368,2993,18,Personajes: profanos
54744,2994,8,Edad: adulto
54745,2994,15,Escena: simple
54746,2994,4,Género masculino
54747,2994,3,Personaje individual
54748,2994,18,Personajes: profanos
73669,2996,8,Edad: adulto
73670,2996,15,Escena: simple
73671,2996,4,Género masculino
73672,2996,3,Personaje individual
73673,2996,18,Personajes: profanos
53789,2997,8,Edad: adulto
53790,2997,15,Escena: simple
53791,2997,4,Género masculino
53792,2997,3,Personaje individual
53793,2997,18,Personajes: profanos
41130,2998,2,Personaje colectivo
41131,2998,4,Género masculino
41132,2998,5,Género femenino
41133,2998,7,Edad: adolescencia-juventud
41134,2998,8,Edad: adulto
41135,2998,11,Personaje: contacto corporal
41136,2998,15,Escena: simple
41137,2998,17,Personajes: sagrados y profanos
41138,2999,3,Personaje individual
41139,2999,4,Género masculino
41140,2999,8,Edad: adulto
41141,2999,15,Escena: simple
41142,2999,19,Personajes: sagrados
73038,3000,8,Edad: adulto
73039,3000,15,Escena: simple
73040,3000,4,Género masculino
73041,3000,3,Personaje individual
73042,3000,18,Personajes: profanos
73674,3001,9,Edad: anciano
73675,3001,15,Escena: simple
73676,3001,4,Género masculino
73677,3001,3,Personaje individual
73678,3001,18,Personajes: profanos
51248,3003,8,Edad: adulto
51249,3003,15,Escena: simple
51250,3003,4,Género masculino
51251,3003,3,Personaje individual
51252,3003,18,Personajes: profanos
30199,3004,3,Personaje individual
30200,3004,4,Género masculino
30201,3004,8,Edad: adulto
30202,3004,15,Escena: simple
30203,3004,18,Personajes: profanos
52955,3005,8,Edad: adulto
52956,3005,15,Escena: simple
52957,3005,4,Género masculino
52958,3005,3,Personaje individual
52959,3005,18,Personajes: profanos
53794,3006,8,Edad: adulto
53795,3006,15,Escena: simple
53796,3006,4,Género masculino
53797,3006,3,Personaje individual
53798,3006,18,Personajes: profanos
73679,3007,8,Edad: adulto
73680,3007,15,Escena: simple
73681,3007,4,Género masculino
73682,3007,3,Personaje individual
73683,3007,18,Personajes: profanos
73684,3008,8,Edad: adulto
73685,3008,15,Escena: simple
73686,3008,4,Género masculino
73687,3008,1,Imagen dentro de la imagen
73688,3008,3,Personaje individual
73689,3008,18,Personajes: profanos
55766,3009,8,Edad: adulto
55767,3009,15,Escena: simple
55768,3009,4,Género masculino
55769,3009,3,Personaje individual
55770,3009,18,Personajes: profanos
89928,3010,8,Edad: adulto
89929,3010,15,Escena: simple
89930,3010,4,Género masculino
89931,3010,3,Personaje individual
89932,3010,18,Personajes: profanos
55778,3011,8,Edad: adulto
55779,3011,15,Escena: simple
55780,3011,4,Género masculino
55781,3011,3,Personaje individual
55782,3011,18,Personajes: profanos
52970,3012,8,Edad: adulto
52971,3012,15,Escena: simple
52972,3012,4,Género masculino
52973,3012,3,Personaje individual
52974,3012,18,Personajes: profanos
52424,3013,8,Edad: adulto
52425,3013,9,Edad: anciano
52426,3013,6,Edad: niñez
52427,3013,14,Género masculino/femenino
52428,3013,11,Personaje: contacto corporal
52429,3013,17,Personajes: sagrados y profanos
52430,3013,12,Presencia: niños
50798,3014,7,Edad: adolescencia-juventud
50799,3014,15,Escena: simple
50800,3014,14,Género masculino/femenino
50801,3014,2,Personaje colectivo
50802,3014,19,Personajes: sagrados
50803,3014,13,Presencia: animales
50804,3015,7,Edad: adolescencia-juventud
50805,3015,6,Edad: niñez
50806,3015,14,Género masculino/femenino
50807,3015,2,Personaje colectivo
50808,3015,19,Personajes: sagrados
50809,3015,13,Presencia: animales
50810,3015,12,Presencia: niños
80587,3016,8,Edad: adulto
80588,3016,15,Escena: simple
80589,3016,4,Género masculino
80590,3016,2,Personaje colectivo
80591,3016,11,Personaje: contacto corporal
80592,3016,3,Personaje individual
80593,3016,17,Personajes: sagrados y profanos
80594,3016,13,Presencia: animales
20565,3018,2,Personaje colectivo
20566,3018,4,Género masculino
20567,3018,5,Género femenino
20568,3018,8,Edad: adulto
20569,3018,14,Género masculino/femenino
20570,3018,16,Escena: compuesta
20571,3018,17,Personajes: sagrados y profanos
44864,3019,2,Personaje colectivo
44865,3019,4,Género masculino
44866,3019,8,Edad: adulto
44867,3019,16,Escena: compuesta
44868,3019,19,Personajes: sagrados
29389,3021,2,Personaje colectivo
29390,3021,4,Género masculino
29391,3021,8,Edad: adulto
29392,3021,9,Edad: anciano
29393,3021,16,Escena: compuesta
29394,3021,19,Personajes: sagrados
57287,3022,8,Edad: adulto
57288,3022,6,Edad: niñez
57289,3022,16,Escena: compuesta
57290,3022,5,Género femenino
57291,3022,4,Género masculino
57292,3022,2,Personaje colectivo
57293,3022,10,Personaje: desnudo parcial / total
57294,3022,3,Personaje individual
57295,3022,19,Personajes: sagrados
57296,3022,12,Presencia: niños
44388,3023,2,Personaje colectivo
44389,3023,4,Género masculino
44390,3023,5,Género femenino
44391,3023,8,Edad: adulto
44392,3023,12,Presencia: niños
44393,3023,16,Escena: compuesta
44394,3023,19,Personajes: sagrados
51738,3024,9,Edad: anciano
51739,3024,15,Escena: simple
51740,3024,14,Género masculino/femenino
51741,3024,2,Personaje colectivo
51742,3024,19,Personajes: sagrados
51743,3025,8,Edad: adulto
51744,3025,9,Edad: anciano
51745,3025,15,Escena: simple
51746,3025,14,Género masculino/femenino
51747,3025,2,Personaje colectivo
51748,3025,19,Personajes: sagrados
51749,3025,13,Presencia: animales
450,3026,4,Género masculino
451,3026,5,Género femenino
452,3026,6,Edad: niñez
453,3026,7,Edad: adolescencia-juventud
454,3026,8,Edad: adulto
455,3026,9,Edad: anciano
456,3026,16,Escena: compuesta
457,3026,17,Personajes: sagrados y profanos
1711,3027,2,Personaje colectivo
1712,3027,8,Edad: adulto
1713,3027,13,Presencia: animales
1714,3027,16,Escena: compuesta
1715,3027,17,Personajes: sagrados y profanos
45305,3027,4,Género masculino
63175,3029,8,Edad: adulto
63176,3029,15,Escena: simple
63177,3029,4,Género masculino
63178,3029,2,Personaje colectivo
63179,3029,17,Personajes: sagrados y profanos
58601,3030,8,Edad: adulto
58602,3030,15,Escena: simple
58603,3030,4,Género masculino
58604,3030,3,Personaje individual
58605,3030,18,Personajes: profanos
74143,3031,8,Edad: adulto
74144,3031,9,Edad: anciano
74145,3031,6,Edad: niñez
74147,3031,14,Género masculino/femenino
74148,3031,2,Personaje colectivo
74149,3031,11,Personaje: contacto corporal
74150,3031,19,Personajes: sagrados
74151,3031,13,Presencia: animales
74457,3031,15,Escena: simple
74166,3032,8,Edad: adulto
74167,3032,9,Edad: anciano
74168,3032,6,Edad: niñez
74170,3032,14,Género masculino/femenino
74171,3032,2,Personaje colectivo
74172,3032,19,Personajes: sagrados
74173,3032,13,Presencia: animales
74174,3032,12,Presencia: niños
74485,3032,15,Escena: simple
46533,3033,2,Personaje colectivo
46534,3033,4,Género masculino
46535,3033,8,Edad: adulto
46536,3033,15,Escena: simple
46537,3033,18,Personajes: profanos
9365,3034,2,Personaje colectivo
9366,3034,4,Género masculino
9367,3034,5,Género femenino
9368,3034,8,Edad: adulto
9369,3034,9,Edad: anciano
9370,3034,12,Presencia: niños
9371,3034,13,Presencia: animales
9372,3034,16,Escena: compuesta
9373,3034,17,Personajes: sagrados y profanos
4012,3035,2,Personaje colectivo
4013,3035,11,Personaje: contacto corporal
4014,3035,12,Presencia: niños
4015,3035,19,Personajes: sagrados
54754,3036,8,Edad: adulto
54755,3036,15,Escena: simple
54756,3036,4,Género masculino
54757,3036,3,Personaje individual
54758,3036,18,Personajes: profanos
52701,3037,8,Edad: adulto
52702,3037,15,Escena: simple
52703,3037,4,Género masculino
52704,3037,3,Personaje individual
52705,3037,18,Personajes: profanos
13812,3038,2,Personaje colectivo
13813,3038,5,Género femenino
13814,3038,6,Edad: niñez
13815,3038,8,Edad: adulto
13816,3038,11,Personaje: contacto corporal
13817,3038,12,Presencia: niños
13818,3038,15,Escena: simple
13819,3038,19,Personajes: sagrados
42095,3039,1,Imagen dentro de la imagen
42096,3039,3,Personaje individual
42097,3039,5,Género femenino
42098,3039,8,Edad: adulto
42099,3039,15,Escena: simple
52431,3041,8,Edad: adulto
52432,3041,9,Edad: anciano
52433,3041,6,Edad: niñez
52434,3041,14,Género masculino/femenino
52435,3041,2,Personaje colectivo
52436,3041,17,Personajes: sagrados y profanos
52437,3041,13,Presencia: animales
52438,3041,12,Presencia: niños
54766,3042,8,Edad: adulto
54767,3042,15,Escena: simple
54768,3042,4,Género masculino
54769,3042,3,Personaje individual
54770,3042,18,Personajes: profanos
46757,3043,3,Personaje individual
46758,3043,4,Género masculino
46759,3043,8,Edad: adulto
46760,3043,15,Escena: simple
46761,3043,18,Personajes: profanos
51258,3044,8,Edad: adulto
51259,3044,15,Escena: simple
51260,3044,4,Género masculino
51261,3044,3,Personaje individual
51262,3044,18,Personajes: profanos
16454,3045,2,Personaje colectivo
16455,3045,4,Género masculino
16456,3045,5,Género femenino
16457,3045,8,Edad: adulto
16458,3045,11,Personaje: contacto corporal
16459,3045,13,Presencia: animales
16460,3045,16,Escena: compuesta
16461,3045,18,Personajes: profanos
44395,3046,2,Personaje colectivo
44396,3046,4,Género masculino
44397,3046,8,Edad: adulto
44398,3046,9,Edad: anciano
44399,3046,16,Escena: compuesta
44400,3046,19,Personajes: sagrados
14712,3048,3,Personaje individual
14713,3048,5,Género femenino
14714,3048,8,Edad: adulto
14715,3048,16,Escena: compuesta
14716,3048,19,Personajes: sagrados
14724,3049,3,Personaje individual
14725,3049,5,Género femenino
14726,3049,8,Edad: adulto
14727,3049,16,Escena: compuesta
14728,3049,19,Personajes: sagrados
44416,3050,3,Personaje individual
44417,3050,5,Género femenino
44418,3050,8,Edad: adulto
44419,3050,15,Escena: simple
90257,3051,8,Edad: adulto
90258,3051,15,Escena: simple
90259,3051,4,Género masculino
90260,3051,3,Personaje individual
90261,3051,18,Personajes: profanos
73532,3052,8,Edad: adulto
73533,3052,15,Escena: simple
73534,3052,4,Género masculino
73535,3052,1,Imagen dentro de la imagen
73536,3052,3,Personaje individual
73537,3052,18,Personajes: profanos
89933,3053,8,Edad: adulto
89934,3053,15,Escena: simple
89935,3053,4,Género masculino
89936,3053,3,Personaje individual
89937,3053,18,Personajes: profanos
7444,3054,2,Personaje colectivo
7445,3054,8,Edad: adulto
7446,3054,16,Escena: compuesta
7447,3054,17,Personajes: sagrados y profanos
77987,3056,8,Edad: adulto
77988,3056,15,Escena: simple
77989,3056,4,Género masculino
77990,3056,3,Personaje individual
77991,3056,19,Personajes: sagrados
87339,3057,8,Edad: adulto
87340,3057,15,Escena: simple
87341,3057,4,Género masculino
87342,3057,3,Personaje individual
87343,3057,18,Personajes: profanos
58606,3058,8,Edad: adulto
58607,3058,15,Escena: simple
58608,3058,4,Género masculino
58609,3058,3,Personaje individual
58610,3058,18,Personajes: profanos
70059,3059,9,Edad: anciano
70060,3059,15,Escena: simple
70061,3059,4,Género masculino
70062,3059,3,Personaje individual
70063,3059,18,Personajes: profanos
87344,3060,8,Edad: adulto
87345,3060,15,Escena: simple
87346,3060,4,Género masculino
87347,3060,3,Personaje individual
87348,3060,18,Personajes: profanos
58611,3063,9,Edad: anciano
58612,3063,15,Escena: simple
58613,3063,4,Género masculino
58614,3063,3,Personaje individual
58615,3063,18,Personajes: profanos
44405,3064,2,Personaje colectivo
44406,3064,4,Género masculino
44407,3064,5,Género femenino
44408,3064,8,Edad: adulto
44409,3064,16,Escena: compuesta
44410,3064,19,Personajes: sagrados
44869,3065,2,Personaje colectivo
44870,3065,4,Género masculino
44871,3065,8,Edad: adulto
44872,3065,16,Escena: compuesta
44873,3065,17,Personajes: sagrados y profanos
62723,3066,8,Edad: adulto
62724,3066,15,Escena: simple
62725,3066,14,Género masculino/femenino
62726,3066,2,Personaje colectivo
62727,3066,10,Personaje: desnudo parcial / total
62728,3066,19,Personajes: sagrados
62729,3066,12,Presencia: niños
33078,3067,2,Personaje colectivo
33079,3067,4,Género masculino
33080,3067,8,Edad: adulto
33081,3067,16,Escena: compuesta
33082,3067,19,Personajes: sagrados
44874,3068,2,Personaje colectivo
44875,3068,4,Género masculino
44876,3068,5,Género femenino
44877,3068,6,Edad: niñez
44878,3068,8,Edad: adulto
44879,3068,12,Presencia: niños
44880,3068,16,Escena: compuesta
44881,3068,17,Personajes: sagrados y profanos
24938,3069,2,Personaje colectivo
24939,3069,6,Edad: niñez
24940,3069,7,Edad: adolescencia-juventud
24941,3069,8,Edad: adulto
24942,3069,12,Presencia: niños
24943,3069,14,Género masculino/femenino
24944,3069,15,Escena: simple
24945,3069,17,Personajes: sagrados y profanos
63186,3071,8,Edad: adulto
63187,3071,15,Escena: simple
63188,3071,14,Género masculino/femenino
63189,3071,2,Personaje colectivo
63190,3071,17,Personajes: sagrados y profanos
63191,3071,12,Presencia: niños
52985,3073,8,Edad: adulto
52986,3073,15,Escena: simple
52987,3073,4,Género masculino
52988,3073,3,Personaje individual
